spotify_url	song	url	label	note
https://open.spotify.com/track/0MSJk0VWUxAGat5vhJ4q4N	Tai Verdes - AOK	https://music.youtube.com/watch?v=2zchkGUymJo	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1HbzxLqpNVPdiBXvpC7Ovb	The Red Clay Strays - Wondering Why	https://music.youtube.com/watch?v=H0p1h0lL3sw	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7nDFTHHwfe32a8qdp9XqPy	Noah Kahan - False Confidence	https://music.youtube.com/watch?v=ePSEafF0K5k	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3Pbp7cUCx4d3OAkZSCoNvn	Michael Marcagi - Scared To Start	https://music.youtube.com/watch?v=hvQtBXIeki0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7C9mfgDXbggQF8ShsufKfy	Max McNown - The Most	https://music.youtube.com/watch?v=7TbNwVOmUm0	correct	official audio
https://open.spotify.com/track/29hcNYwLP1gTfOWqR7yXN9	Max McNown - Can't Hide Light	https://music.youtube.com/watch?v=YS-bMKeCsIg	correct	official audio
https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b	Coldplay - Viva La Vida	https://music.youtube.com/watch?v=ALsvdSA9tOU	correct	official audio
https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v	Ed Sheeran - Perfect	https://music.youtube.com/watch?v=ORrFJ63nlcA	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0To6muig0PdccsPEezAhB8	Max McNown - Same Questions	https://www.youtube.com/watch?v=U8bc2hawv2A	correct	artist's video, 1 s off
https://open.spotify.com/track/0DwClY2t9YAWHBROMIgrXb	The Lumineers - Ho Hey	https://music.youtube.com/watch?v=SuZytYa71lk	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1wOp7yTVyH176bW1z9WAiv	Alex Warren - Carry You Home	https://music.youtube.com/watch?v=UVtxDwII9q4	correct	official audio
https://open.spotify.com/track/2qPQcfUgizNDOIv1orkTAd	Alex Warren - Bloodline	https://music.youtube.com/watch?v=f8Flu2aRjSY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1u1pQQ8Um1vciyCvnlQlgb	Clamavi De Profundis - The Last Goodbye	https://music.youtube.com/watch?v=hdSZwyy4a4c	correct	official audio, title, artist and duration match
https://open.spotify.com/track/14RDwuW2LrbcwUjjP4TOBh	Greg Holden - Hold on Tight	https://music.youtube.com/watch?v=9EArl2iNLaY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1JlssWnwFUiEzuSqw4H1V1	Mumford & Sons - The Cave	https://music.youtube.com/watch?v=HXc_R8ywI6A	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5B0ibk0qk9ees6wvlzMsZe	George Ezra - Listen to the Man	https://music.youtube.com/watch?v=UPRIL2WpKgk	correct	official audio
https://open.spotify.com/track/3Bclyko7WmwM2oGmKj8sue	Mumford & Sons - I Will Wait	https://music.youtube.com/watch?v=DWD7CNFlsOc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2g4tUgmWsuK6wzsqSzftrr	Mumford & Sons - Roll Away Your Stone	https://music.youtube.com/watch?v=b0Puvnp5kTw	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4IadxL6BUymXlh8RCJJu7T	Hozier - Too Sweet	https://music.youtube.com/watch?v=mfha0a8IXKs	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1EAgPzRbK9YmdOESSMUm6P	Phillip Phillips - Home	https://music.youtube.com/watch?v=9Fxfzqn--GU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/331l3xABO0HMr1Kkyh2LZq	David Guetta - I Don't Wanna Wait	https://music.youtube.com/watch?v=Y8mU9sIczcc	correct	official audio on the artist album
https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW	Twenty One Pilots - Ride	https://music.youtube.com/watch?v=w1Smzzw_w7Q	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7a86XRg84qjasly9f6bPSD	fun. - We Are Young (feat. Janelle Monáe)	https://music.youtube.com/watch?v=f_K_0SNaRk0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4UpmJe2g5XV620u7Th1PPW	Max McNown - Same Questions	https://music.youtube.com/watch?v=N1Zqpw-50zc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4wCmqSrbyCgxEXROQE6vtV	Gotye - Somebody That I Used To Know	https://www.youtube.com/watch?v=8UVNT4wvIGY	correct	official music video, same length
https://open.spotify.com/track/3a2tuvXCHbW5nuUckuHkKT	Of Monsters and Men - Little Talks	https://music.youtube.com/watch?v=KtDmEy7R_c8	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw	The Chainsmokers - Closer	https://www.youtube.com/watch?v=agFMqNB9BYM	wrong	live performance at the 2016 MTV VMAs, not the studio recording
https://open.spotify.com/track/4t43d4WVhoUU9FZTq8tZmL	Max McNown - Love Me Back	https://music.youtube.com/watch?v=4HsdaPYcdi8	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4pkb8SbRGeHAvdb87v9rpf	Marshmello - Miles On It	https://www.youtube.com/watch?v=WsoVbyXtZS0	correct	7clouds lyrics upload, 1 s off
https://open.spotify.com/track/792FHkvZbBQuWWM1a4TfL8	Alex Warren - Before You Leave Me	https://music.youtube.com/watch?v=o2G4p7XuYD8	correct	official audio
https://open.spotify.com/track/7JDfWHxOFo63yQmVs5wSPM	Forrest Frank - YOUR WAY'S BETTER	https://music.youtube.com/watch?v=-sdwt4uQmH4	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW	Jason Mraz - I'm Yours	https://music.youtube.com/watch?v=DbHhmn8Pl0k	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1M39ETXmej4g9EMSeXPUgj	Noah Kahan - New Perspective	https://music.youtube.com/watch?v=9u3OuJTS4hc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK	Noah Kahan - Dial Drunk (with Post Malone)	https://www.youtube.com/watch?v=uUhRePPW0kY	correct	7clouds lyrics upload, 1 s off
https://open.spotify.com/track/3i86MS9vF1VCf0h2IEpKWY	Max McNown - A Lot More Free	https://music.youtube.com/watch?v=YDAGyiJQ3qk	correct	official audio (single)
https://open.spotify.com/track/4O2rRsoSPb5aN7N3tG6Y3v	Noah Kahan - Northern Attitude	https://music.youtube.com/watch?v=KdtKJg2X7mY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2	The Beatles - Here Comes The Sun - Remastered 2009	https://music.youtube.com/watch?v=xUNqsfFUwhY	correct	official 2009 remaster
https://open.spotify.com/track/0aJrYfARfCKzv6gXjhs4SZ	Jack Johnson - Upside Down	https://music.youtube.com/watch?v=e2vLWbaOITw	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP	Paul Simon - You Can Call Me Al	https://music.youtube.com/watch?v=OMbfT3Wppjo	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO	Hugh Jackman - From Now On	https://music.youtube.com/watch?v=25MqD0hHo14	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0rtDE9zfXbamTlRUSwY7zy	Mark Ambor - Belong Together	https://www.youtube.com/watch?v=xPWnNFF-TAw	correct	official lyric video, 2 s off
https://open.spotify.com/track/6shRGWCtBUOPFLFTTqXZIC	Jack Johnson - Upside Down	https://www.youtube.com/watch?v=6uVtlH20STA	unsure	fan upload, 9 s longer
https://open.spotify.com/track/7oJtjEkcsXLGcuXaZ8o2VJ	Black Eyed Peas - Gone Going	https://music.youtube.com/watch?v=Pie3nrTjs5k	correct	official audio
https://open.spotify.com/track/7BXW1QCg56yzEBV8pW8pah	Jason Mraz - Have It All	https://music.youtube.com/watch?v=8l1UJgElyBU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6xGJsH6EaDL8BadXsdYy54	Max McNown - Hey There Delilah	https://music.youtube.com/watch?v=nSbdqtUxCKk	correct	official audio, title, artist and duration match
https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm	Vance Joy - Riptide	https://music.youtube.com/watch?v=En_6WWOWh8E	correct	official audio on the deluxe edition
https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF	Ed Sheeran - Cross Me (feat. Chance the Rapper & PnB Rock)	https://music.youtube.com/watch?v=_ZKkYeyb778	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0afhq8XCExXpqazXczTSve	Ed Sheeran - Galway Girl	https://music.youtube.com/watch?v=K0WAS1pyocY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/47ho03lbaCMiDFt8IrGxZ9	Max McNown - Marley	https://music.youtube.com/watch?v=CTTeCEB9ZAE	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT	Ed Sheeran - Castle on the Hill	https://music.youtube.com/watch?v=wqlTrBCNRiY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ	Coldplay - A Sky Full of Stars	https://music.youtube.com/watch?v=KWuyx6yZ21U	correct	official audio, title, artist and duration match
https://open.spotify.com/track/22skzmqfdWrjJylampe0kt	Macklemore - Can't Hold Us (feat. Ray Dalton)	https://music.youtube.com/watch?v=96L5sV7rqX0	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3DWOTqMQGp5q75fnVsWwaN	Plain White T's - Hey There Delilah - Bonus Track	https://music.youtube.com/watch?v=z7T3NMYrjRc	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2hKdd3qO7cWr2Jo0Bcs0MA	Train - Drops of Jupiter (Tell Me)	https://www.youtube.com/watch?v=7Xf-Lesrkuc	correct	official video, 2 s off
https://open.spotify.com/track/2ixsaeFioXJmMgkkbd4uj1	George Ezra - Budapest	https://music.youtube.com/watch?v=jYSLu01Lc5A	correct	official audio
https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI	Maroon 5 - Memories	https://music.youtube.com/watch?v=lNilb-EaTOU	correct	official audio, title, artist and duration match
https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA	Jason Mraz - I'm Yours	https://music.youtube.com/watch?v=DbHhmn8Pl0k	correct	official audio on the bonus edition
https://open.spotify.com/track/5o0osRx8kYJTOqlOSggr9Z	Alex Warren - Carry You Home	https://music.youtube.com/watch?v=UVtxDwII9q4	correct	official audio
https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii	Benson Boone - Beautiful Things	https://music.youtube.com/watch?v=eLhSxOAaWmg	correct	official audio, title, artist and duration match
https://open.spotify.com/track/4Iu73sdCNxZXZUIyClMoPZ	Max McNown - Better Me For You (Brown Eyes)	https://www.youtube.com/watch?v=0-jSotRMNL8	correct	official performance video, 1 s off
https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv	Train - Hey, Soul Sister	https://music.youtube.com/watch?v=_2qJy5r-WAY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/51eSHglvG1RJXtL3qI5trr	Benson Boone - Slow It Down	https://music.youtube.com/watch?v=6pVdYchE3Dk	correct	official audio, title, artist and duration match
https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795	Bastille - Pompeii	https://music.youtube.com/watch?v=imLrtJ2o5Ik	correct	official audio, title, artist and duration match
https://open.spotify.com/track/2uXlHCUbq9OMUwx3hrk06o	Vance Joy - Riptide	https://music.youtube.com/watch?v=En_6WWOWh8E	correct	official audio, title, artist and duration match
https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk	Lukas Graham - 7 Years	https://music.youtube.com/watch?v=vTMAa6zZ7jY	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv	Noah Kahan - Stick Season	https://music.youtube.com/watch?v=gLA6VyT4QOw	correct	official audio, title, artist and duration match
https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons - Believer	https://music.youtube.com/watch?v=Kx7B-XvmFtE	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb	Imagine Dragons - Whatever It Takes	https://music.youtube.com/watch?v=cnRB2CgUpSw	correct	official audio, title, artist and duration match
https://open.spotify.com/track/6PSKhwo0mVcOdjUOhVJd5p	Enrique Iglesias - Bailando - Spanish Version	https://music.youtube.com/watch?v=Iz0hjRq40ko	correct	official audio of the Spanish version, 2 s off
https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw	Don Omar - Danza Kuduro	https://music.youtube.com/watch?v=BbWY-avjDto	correct	official audio, 1 s off
https://open.spotify.com/track/1A5yplwEk6cJbAL63L6bkp	Deorro - Bailar (feat. Pitbull & Elvis Crespo)	https://www.youtube.com/watch?v=uf5hY2as8Oo	correct	'Official Audio' on the label channel (Scorpio Music), 1 s off
https://open.spotify.com/track/5dSWNkk66Gez4AM1kpZPiu	Major Lazer - Que Calor	https://www.youtube.com/watch?v=LRFk2AhYnsM	correct	official lyric video on Major Lazer Official, 2 s off
https://open.spotify.com/track/43DHLzDkncpby82Po5jlOZ	Queen - Don't Stop Me Now	https://music.youtube.com/watch?v=1UjLFMg18cY	correct	official audio, 1 s off
https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7	Queen - Don't Stop Me Now - Remastered 2011	https://music.youtube.com/watch?v=1UjLFMg18cY	correct	official audio, 1 s off
https://open.spotify.com/track/5hflg0cgTYWiwtPFoDx4g7	Judas Priest - Hell Bent for Leather	https://www.youtube.com/watch?v=P-CA8pbWIrM	correct	fan lyrics upload, 2 s off
https://open.spotify.com/track/7Jh1bpe76CNTCgdgAdBw4Z	"David Bowie - ""Heroes"" - 2017 Remaster"	https://music.youtube.com/watch?v=YLp2cW7ICCU	correct	official 2017 remaster, 1 s off
https://open.spotify.com/track/6QDbGdbJ57Mtkflsg42WV5	Van Halen - Hot for Teacher - 2015 Remaster	https://music.youtube.com/watch?v=TpLzW7fm1c0	correct	official 2015 remaster, 1 s off
https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8	Queen - Killer Queen - Remastered 2011	https://music.youtube.com/watch?v=cC_9nc4QOgQ	correct	official audio, 2 s off
https://open.spotify.com/track/54e8YIQ5TubPmMx8SLdoDA	Deep Purple - Maybe I'm a Leo	https://music.youtube.com/watch?v=NT-xCu6SR5k	correct	official audio (2012 remaster), same length
https://open.spotify.com/track/05RgAMGypEvqhNs5hPCbMS	Van Halen - Panama - 2015 Remaster	https://music.youtube.com/watch?v=YRFKU6QvBJY	correct	official 2015 remaster, 1 s off
https://open.spotify.com/track/6hyjl7z58fwPpx8273ilOC	Queen - Play The Game	https://music.youtube.com/watch?v=qfrOxeXGUn0	correct	official audio, 3 s off
https://open.spotify.com/track/1aZLIbKEdsyqxyD6iNcrbA	Def Leppard - Pour Some Sugar On Me	https://music.youtube.com/watch?v=eiOIDqRKo0Y	correct	official audio (2017 remaster), 1 s off
https://open.spotify.com/track/0pQskrTITgmCMyr85tb9qq	David Bowie - Starman - 2012 Remaster	https://music.youtube.com/watch?v=aBKEt3MhNMM	correct	official 2012 remaster, 1 s off
https://open.spotify.com/track/5ubvP9oKmxLUVq506fgLhk	Bee Gees - Stayin Alive	https://www.youtube.com/watch?v=oLxIRPazSU0	correct	fan upload with Spanish subtitles, 1 s off
https://open.spotify.com/track/1mSClObliRtgPVT399COQH	Queen - Under Pressure	https://music.youtube.com/watch?v=BaxnrepwXck	correct	official audio on Hot Space, 1-4 s off
https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x	Queen - Under Pressure - Remastered 2011	https://music.youtube.com/watch?v=BaxnrepwXck	correct	official audio on Hot Space, 1-4 s off
https://open.spotify.com/track/3MODES4TNtygekLl146Dxd	Led Zeppelin - Ramble On - 1990 Remaster	https://www.youtube.com/watch?v=LzGBQerkvWs	unsure	'Official Audio' video, 12 s longer
https://open.spotify.com/track/1kiNatIrwDusOZfR29W0LJ	Michael Jackson - Man in the Mirror - 2012 Remaster	https://www.youtube.com/watch?v=KbdnaHmGnBM	correct	fan upload, 4 s longer
https://open.spotify.com/track/3qT4bUD1MaWpGrTwcvguhb	Led Zeppelin - Black Dog - Remaster	https://www.youtube.com/watch?v=YcGkFA_G1BE	correct	fan upload, same length
https://open.spotify.com/track/1iW2ktyrQHNKZwFTvgP0Ta	Deep Purple - Burn - Remastered 2004	https://music.youtube.com/watch?v=0EhUFAGcLbc	correct	official audio, same length
https://open.spotify.com/track/1nQRg9q9uwALGzouOX5OyQ	Queen - Radio Ga Ga - Remastered 2011	https://music.youtube.com/watch?v=g9L-hOwKcHQ	correct	official audio, 1 s off
https://open.spotify.com/track/3uMmllZo1AfoEnVT4ENCD3	Deep Purple - Highway Star - Remastered 2012	https://music.youtube.com/watch?v=W2BO3UTOhZ8	correct	official 2012 remaster, 1 s off
https://open.spotify.com/track/3c7Ctlw9MKlIQPxRH3fOTt	Michael Jackson - Man in the Mirror - 2012 Remaster	https://music.youtube.com/watch?v=8gqMRlN6mAA	correct	official 2012 remaster, 1 s off
https://open.spotify.com/track/2gSNBigeWMVtY3QBIvPAEc	Michael Jackson - Bad - 2012 Remaster	https://music.youtube.com/watch?v=-DlMoJ2V6uk	correct	official 2012 remaster, 1 s off
https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu	Nirvana - Smells Like Teen Spirit - Remastered	https://music.youtube.com/watch?v=7TDeBi34OtE	correct	official audio, 2 s off
https://open.spotify.com/track/5S126DaCBZ8z6yh7B1Lszr	Deep Purple - Space Truckin' - Remastered 2012	https://music.youtube.com/watch?v=5hqG-29NTSU	correct	official 2012 remaster, 2 s off
https://open.spotify.com/track/5T7ywazdGIydr6JCW6t02j	Michael Jackson - Smooth Criminal - 2012 Remaster	https://music.youtube.com/watch?v=XzNWRmqibNE	correct	official 2012 remaster, 1 s off
https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4	Pedro Capó - Calma - Remix	https://music.youtube.com/watch?v=7Eo7d5_5ktI	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/0Gx4VrHzS7pZOEAGrmXXBH	Carlos Vives - La Bicicleta	https://music.youtube.com/watch?v=X2yOPS3FabE	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni	Farruko - Pepas	https://music.youtube.com/watch?v=gNBkFme2BPE	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/1A5yplwEk6cJbAL63L6bkp	Deorro - Bailar (feat. Pitbull & Elvis Crespo)	https://music.youtube.com/watch?v=_2da7ygIImM	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/7txjUEY6McJDJKqIo1Rxjp	Shakira - Acróstico - Milan + Sasha	https://music.youtube.com/watch?v=p3ixbjJkyCk	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/0mzsLrUNazBaRfYZfjmpSV	Fuerza Regida - Bebe Dame	https://music.youtube.com/watch?v=GF2fblgRqmY	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/3tS8q8SXxtrYSN8UgeQt6q	Michael Jackson - Bad	https://music.youtube.com/watch?v=-DlMoJ2V6uk	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/2KH16WveTQWT6KOG9Rg6e2	Survivor - Eye of the Tiger	https://music.youtube.com/watch?v=S-LO6dctBms	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/7xe3EQCvXnx6Q0zs41Y65n	Jerry Lee Lewis - Great Balls of Fire	https://music.youtube.com/watch?v=ytvHi5VXCdw	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv	Eagles - Hotel California - 2013 Remaster	https://music.youtube.com/watch?v=BciS5krYL80	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/78lgmZwycJ3nzsdgmPPGNx	Led Zeppelin - Immigrant Song - Remaster	https://music.youtube.com/watch?v=y8OtzJtp-EM	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/2G7woUgHMt6QBU7esQ5rsL	Led Zeppelin - Immigrant Song - Remaster	https://music.youtube.com/watch?v=y8OtzJtp-EM	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/4MSqgoFS7e8LpsxeeMMVMu	Black Sabbath - Paranoid	https://music.youtube.com/watch?v=xpM59e6lyws	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/46FW5ZZ6fOF1WpMTEOVEHX	Van Halen - Runnin' with the Devil	https://music.youtube.com/watch?v=KLRO4W9pNrQ	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/5ubvP9oKmxLUVq506fgLhk	Bee Gees - Stayin Alive	https://music.youtube.com/watch?v=z2qoihbzc3E	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/6wO13Xb3EdHUNixFOEJ0KV	Jerry Lee Lewis - Whole Lot of Shakin' Going On	https://music.youtube.com/watch?v=tsVhIhpkMKU	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/1ChulFMnwxoD74Me8eX2TU	Dead Or Alive - You Spin Me Round (Like a Record)	https://music.youtube.com/watch?v=BUYLdVeny5g	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34	The Rolling Stones - (I Can't Get No) Satisfaction - Mono	https://music.youtube.com/watch?v=MSSxnv1_J2g	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/4PRGxHpCpF2yoOHYKQIEwD	Led Zeppelin - Rock and Roll - Remaster	https://music.youtube.com/watch?v=RCN6eRVav5k	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/1Gg14U26oq94uWcG7khccX	Billy Joel - An Innocent Man	https://music.youtube.com/watch?v=QpPoYt_9IN4	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/1kiNatIrwDusOZfR29W0LJ	Michael Jackson - Man in the Mirror - 2012 Remaster	https://music.youtube.com/watch?v=8gqMRlN6mAA	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/3qT4bUD1MaWpGrTwcvguhb	Led Zeppelin - Black Dog - Remaster	https://music.youtube.com/watch?v=yBuub4Xe1mw	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/3uMmllZo1AfoEnVT4ENCD3	Deep Purple - Highway Star - Remastered 2012	https://music.youtube.com/watch?v=coujhI7Z9sQ	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/3mRM4NM8iO7UBqrSigCQFH	"Bee Gees - Stayin' Alive - From ""Saturday Night Fever"" Soundtrack"	https://music.youtube.com/watch?v=W_dDNNEdIJg	correct	official audio, title and artist match, 1-2 s off
https://open.spotify.com/track/4nt5qwSYkN4d3v57v4bB72	NATTI NATASHA - Criminal	https://www.youtube.com/watch?v=RQFwbRwLHqs	correct	lyrics upload, 1 s off
https://open.spotify.com/track/5dSWNkk66Gez4AM1kpZPiu	Major Lazer - Que Calor	https://www.youtube.com/watch?v=WEkn7nJa-0M	correct	official dance video on Major Lazer Official, 1 s off
https://open.spotify.com/track/3dnP0JxCgygwQH9Gm7q7nb	Eslabon Armado - Ella Baila Sola	https://music.youtube.com/watch?v=1TVyEcR5pcw	correct	official audio by Eslabon Armado and Peso Pluma, 1 s off
https://open.spotify.com/track/6J17MkMmuzBiIOjRH6MOBZ	AC/DC - Rock and Roll Ain't Noise Pollution	https://www.youtube.com/watch?v=X_IWlPHMziU	correct	official video, 3 s shorter
https://open.spotify.com/track/39sH8Fl415P7O8GRP1Td6Z	Queen - Fat Bottomed Girls	https://www.youtube.com/watch?v=S5tzJ-Gua-Y	correct	fan upload, 3 s longer
https://open.spotify.com/track/4Bv3Cg9FqLcencnvDvVjLk	Led Zeppelin - Whole Lotta Love	https://www.youtube.com/watch?v=cMX7KnF5oeU	wrong	isolated lead vocal track
https://open.spotify.com/track/3MODES4TNtygekLl146Dxd	Led Zeppelin - Ramble On - 1990 Remaster	https://www.youtube.com/watch?v=g8yJr3RMdYw	correct	fan upload, 1 s off
https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI	Billy Joel - We Didn't Start the Fire	https://music.youtube.com/watch?v=xbSnRVspDb8	correct	official audio, (P) 1989 recording on a compilation, 1 s off
https://open.spotify.com/track/4O4Z8VFczL8MxIOmqVWc1b	Kenny Loggins - Footloose	https://www.youtube.com/watch?v=hq3Q3FfJkK4	correct	official audio video on the artist channel, 2 s off
https://open.spotify.com/track/19Hqfd3qkMkvBB6MsFt8o6	Status Quo - Caroline	https://music.youtube.com/watch?v=9AQwIia8R5o	correct	official audio, same (P) 1973 Mercury master on a compilation, 2 s off
https://open.spotify.com/track/5EWPGh7jbTNO2wakv8LjUI	Lynyrd Skynyrd - Free Bird	https://www.youtube.com/watch?v=MQNRKX8GwPo	correct	official video on the artist channel, 1 s off
https://open.spotify.com/track/4nt5qwSYkN4d3v57v4bB72	NATTI NATASHA - Criminal	https://www.youtube.com/watch?v=W5gYe9qXDgk	unsure	lyrics upload, 4 s longer (like the earlier +4 s Criminal lyrics pick)
https://open.spotify.com/track/0W8nDs4H2cqxxAgszNMYO3	Shakira - Waka Waka (Esto es Africa) (feat. Freshlyground)	https://www.youtube.com/watch?v=2fhP5JH8BPk	correct	7clouds lyrics upload of the Spanish version, 1 s off
https://open.spotify.com/track/2U15ix0JMkQY8EsxneUfyL	Noah Kahan - You’re Gonna Go Far (with Brandi Carlile)	https://music.youtube.com/watch?v=C1sUUwYntDA	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/3BovdzfaX4jb5KFQwoPfAw	Michael Jackson - Beat It	https://music.youtube.com/watch?v=WlTlUseVt7E	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/5P5cGNzqh6A353N3ShDK6Y	Lady Gaga - Bad Romance	https://music.youtube.com/watch?v=fiRjp6y6QvI	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5	Ed Sheeran - Shivers	https://music.youtube.com/watch?v=G1ej5up7JG0	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/1QxxBUAx42J8pIFYJJR880	Benson Boone - Pretty Slowly	https://music.youtube.com/watch?v=-GILVivOasw	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/7zXDR6FBV2PWzvcE7mOAOK	Max McNown - Turned Into Missing You	https://music.youtube.com/watch?v=kK38icewJEs	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/0To6muig0PdccsPEezAhB8	Max McNown - Same Questions	https://music.youtube.com/watch?v=N1Zqpw-50zc	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw	The Chainsmokers - Closer	https://music.youtube.com/watch?v=r7zTKRonHXM	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/4pkb8SbRGeHAvdb87v9rpf	Marshmello - Miles On It	https://music.youtube.com/watch?v=Tc0qxF0GJBs	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/0rtDE9zfXbamTlRUSwY7zy	Mark Ambor - Belong Together	https://music.youtube.com/watch?v=Q0ft9ieeAuo	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/6shRGWCtBUOPFLFTTqXZIC	Jack Johnson - Upside Down	https://music.youtube.com/watch?v=e2vLWbaOITw	correct	official audio, title and artists match, 1-2 s off
https://open.spotify.com/track/2hKdd3qO7cWr2Jo0Bcs0MA	Train - Drops of Jupiter (Tell Me)	https://music.youtube.com/watch?v=10rw7IKHv2g	correct	official audio, title and artists match, 1-2 s off
